	nTconv_1	mTconv_1	nTreg_1	eTreg_1	nTconv_2	mTconv_2	nTreg_2	eTreg_2	nTconv_3	mTconv_3	nTreg_3	eTreg_3
METRNL	1.87567934949408	11.4615677582642	6.07975104807438	27.9721370234169	4.60721580375843	12.7561520344807	9.20116559100532	27.6835047990553	1.1519294172713	10.840522779466	1.47615778009293	10.5145928738387
METTL1	42.967927756383	28.4581067594901	42.3734303660345	40.9563604191901	75.9196195695598	62.6670614914834	77.4501250079945	29.2977842878661	73.9742106112937	45.3955036702394	15.8723262164455	44.3243757373408
METTL11B	0	0	0	0	0	0	0	0	0	0	0	0
METTL14	110.389555766744	201.242998022196	296.007061561731	232.746792181935	96.534918204629	208.131450528441	307.7657687876	262.946488567617	150.170984877699	322.416305103967	278.575949896317	274.826667437741
METTL15	67.7677710754698	62.1602855707329	72.8343863505861	64.9220434337183	80.8347329882936	68.5844486614823	137.441928453556	88.5815871691595	74.2651140583529	108.306107003921	90.5862792131788	84.8613987622038
METTL16	202.425927924509	152.496734320816	298.141936229651	122.366206526878	154.17162067332	149.304733083049	360.355188005404	167.139008440491	258.336151368821	338.248354297482	329.569644193618	203.106601769499
METTL17	759.169753670759	480.950849673891	487.647432330153	324.484153133328	542.240629509016	492.9679827814	786.666449880842	423.764811643535	556.820091148244	651.350836628985	490.823856690135	475.310078954308
METTL18	40.832557224308	50.4699188573311	46.375004178004	50.8821743652283	60.627485846862	52.3711071459981	88.6360586123855	72.2181407287406	62.4077302748728	70.2264213661491	62.618443202022	54.9240369896013
METTL21A	271.896629446724	280.864685348489	243.635865701406	466.1485134972	594.16471410575	362.038408178133	945.694279931019	748.482141677641	288.02381046601	372.514063771304	293.183965842356	649.872170820557
METTL21C	0	0	0	0	0	0	0	0	0	0	0	0
METTL22	147.803243663828	86.3225133261619	109.533901669235	88.0136576546674	117.405667619037	80.4134666493124	235.914808386014	104.34971315109	91.5666575646185	118.587299673879	91.7299206025365	142.049904872843
METTL23	488.634557474862	365.301829835271	446.497434903287	285.837916160334	426.564805875013	234.571224781406	714.192071787319	309.178390950736	442.549139765277	545.289745694814	538.287191737521	378.575208722157
METTL24	0	0	0	0	0	0	0	0	0	0	0	0
METTL25	83.8447497899269	53.1595037523226	83.1533633225788	48.9462807759441	53.8969717518236	29.3338412301606	116.729247572889	37.7384617590534	44.6300065880188	68.1809514455837	78.3494798411744	53.4789910080291
METTL26	784.069328315145	405.982371324122	517.36514157008	447.341637161408	523.524021384187	437.718044083725	806.180262705577	479.088860885186	464.0949983086	733.969807843527	403.039345605143	525.024473673452
METTL27	8.35578931777711	2.91913651415307	18.0490892921903	51.0054259482611	11.631760185751	4.52019864911282	49.0979282337399	62.652907015171	4.25729871007496	3.55900565344551	8.58574058589227	21.4245840590295
METTL2A	36.4461985432646	36.9663845099881	31.2968603129517	37.5114621295865	52.5782961892651	37.0190335628721	83.828138256471	63.226016074178	35.1053280141214	51.9144548511273	37.8983259758987	55.0510682480177
METTL2B	244.980721763089	128.938503082427	199.263290546786	170.608563597257	298.579088248568	231.244943992472	510.211370820232	302.224982052729	136.417171601502	247.640500356429	168.03359848445	357.999337212492
METTL3	764.060937660166	382.143745466339	540.014411943102	289.471571354181	488.478733260042	394.873977088551	707.216246182106	477.011811408456	494.182973302572	588.13352810992	549.95123032364	491.639230252473
METTL4	124.394192907816	67.3670516665109	135.987780529453	123.465552744102	114.409019606167	52.875161913475	118.710089434878	80.9104823966066	91.6259300416533	130.447295994364	168.109316700096	93.6391243956927
METTL5	310.891822837171	286.738257228705	418.996928108985	293.369282724778	207.779585287968	174.68520408222	382.025731648537	217.427699739199	240.507334264608	324.453064729042	393.935962189532	210.989604836584
METTL6	52.5415671566024	51.0931792101175	49.1501382007033	59.01689465225	62.7819620130925	42.9867320911599	159.155410274177	93.5095131994475	41.0469895576334	77.9995760329419	67.18468077757	52.6270599380413
METTL7A	8.2273052242634	9.29038293688213	14.8449299082357	59.3237745501651	9.92528887370471	16.1751899259349	32.6068055329156	52.7901859064713	12.4981920772272	14.4001214182324	17.3348424556629	40.3052720954395
METTL7B	0	0	0	0	0	0	0	0	0	0	0	0
METTL8	58.3426059114773	68.7783839770025	44.9964022400216	55.1927950828216	61.4646431303032	70.7542572913444	91.8817646404146	86.5194811958312	63.6696236441766	81.8607274735264	73.8852115063734	74.6085701767703
METTL9	995.915827155224	1021.70934261829	856.298561055007	805.074484754236	753.722190317995	750.079401964672	1144.74461451617	822.355873680102	702.967146920292	1083.69320556866	722.924088443309	886.742929216756
MEX3A	0.133994610581844	0.139253752623886	0	0	0	0	0	0	0	0	0	0
MEX3B	4.61301257159998	1.3162348472788	0.599350659846523	0.702459576022078	1.94264521744803	1.60945925921536	1.81497181365894	1.28826116992534	3.63744750409208	4.52500509597662	0	0.951679042471356
MEX3C	311.23368137847	405.895782236834	601.636786841354	431.720260028485	365.196590047297	505.479418419567	937.584505642812	807.183688586813	380.952688082793	763.661755650549	549.348938411814	698.151279787336
MEX3D	3.18749213632298	1.99190897739228	1.70250959492817	1.58699234628141	1.71616556178989	4.03612724726323	2.07520080493445	1.49237382701185	1.94402694628238	4.99658655545335	0.479988089548773	4.62731681689665
MFAP1	72.2974032002847	59.8601334050557	91.4345613655588	78.2219232327486	55.8769943555728	57.1910814898227	120.855869048375	115.279033462583	48.68220252391	89.0821422429181	69.388366967594	109.688203343696
MFAP2	0	0	0	0	0	1.25869993150892	1.49930398894084	0	0	0	0	0
MFAP3	36.5323794167564	85.8129052410074	60.2245557485469	61.1007894041934	53.8323920774907	40.7161915000803	71.856436004037	73.1853292944296	41.5252355350086	114.162693581445	74.3891310481548	104.888822146493
MFAP3L	8.5823657771805	1.86057455928234	5.01997507941133	4.37787968548864	2.66400387197641	3.15263223244729	1.5627395655304	0	4.8640073355956	2.88119707683655	7.57901530604141	14.6270597806458
MFAP4	0	0	0	0	0	0	0	0	0	0	0	0
MFAP5	13.9941194094318	7.37699099782501	14.567389877035	19.1999165349742	14.5977283453574	1.74664531635019	25.7026617353208	8.77109198087192	11.8213772259122	11.7685184516579	2.8132024984032	20.613194137704
MFF	1046.18827436782	952.494020813065	1064.74133224356	719.066618398693	663.72304255545	608.673543729546	998.835920877963	817.502665166825	598.424219556013	1213.36092352791	927.000937057087	774.771154962957
MFGE8	372.301373484658	185.495041371479	347.584127228838	247.69959978821	226.491702631029	185.629197630278	562.395096480944	393.444141888806	509.42030909655	458.651730814927	509.158741603377	617.025571684355
MFHAS1	143.363018710554	154.495493631644	66.6161870531584	128.55983018799	98.4752536318369	133.767330170425	128.136857725404	169.403037838794	59.2209816751671	187.418571532089	59.9740279486993	146.963181577627
MFN1	129.543971138468	124.448883995305	127.70859075167	132.689204903178	106.384267357578	115.948067241364	188.159597668263	220.637725581818	99.4524675718709	158.706947057459	148.596804056708	133.349598179872
MFN2	235.551414032401	239.844637843919	101.127026168295	158.679382024163	161.197556081405	171.287695788216	233.337375344814	229.855544999508	185.454513570293	279.244852178023	204.709499340541	246.550088473521
MFNG	2287.43201167181	1428.80452224789	1111.65408548817	1086.31684569838	1270.67230825469	1022.40953223632	1504.44995224515	821.508171098615	1412.82362330189	1735.1608734833	937.122377938939	1053.39796197289
MFRP	0	0	0	0	0	0	0	0	0	0	0	0
MFSD1	58.9377030392593	57.939214825758	66.9718719008518	66.0039441751966	82.6279974592491	52.7095890568914	107.218848318319	112.923721062181	53.0949874952999	117.417221038823	72.2737419028542	84.8465447225798
MFSD10	226.231064839433	180.754719715302	105.150491180455	144.018846108042	186.32621060531	280.666311412208	243.92749249552	267.844314872191	149.657657744936	321.040724111614	110.768024393318	224.000801541122
MFSD11	128.972761521442	128.380462703551	106.21250841746	119.294628183171	200.898488325123	125.474107383564	320.471359339681	211.493675309334	125.869521675808	194.819792628207	139.748185358033	201.641607937885
MFSD12	660.963305882053	358.956708489899	369.649902251223	278.516490882963	585.202212779437	368.314748023815	729.551569981729	306.544292692676	412.360052898716	468.308272747926	395.680822560534	301.265680460813
MFSD13A	44.7734802914784	20.4190550330301	29.6651281969965	29.4637955110102	24.0706074489182	19.8570536135882	42.2840071326358	13.9837865881512	32.7161171865484	30.0532208193732	31.2325479665842	32.2432529923925
MFSD14A	390.543069138246	474.486589249233	573.828493988625	440.078471004794	566.299447582471	641.814711914314	1054.24054821891	825.667809607014	503.942087095526	1003.86307067288	620.510031279974	733.842248704821
MFSD14B	66.8085926654249	67.1559894027227	67.4008417851679	66.0880861283919	63.8526313618819	59.7994905411266	95.4774365113883	93.5592539711514	64.5594585994417	101.217283752266	60.5333311245972	97.6132298048166
MFSD2A	4.26253336191283	4.06613103776278	2.6064064599557	5.06309231180445	2.80047898749925	11.1152135121703	3.93962374288159	7.69899753957931	2.66726146656992	10.9550348336436	0.564187562818138	4.24738310463634
MFSD2B	0.8578468409137	3.09544533474369	0.355218841404466	4.69104624133018	3.25838416936676	0.812771715774789	7.34361013526814	4.00649862003508	0.538939273919485	7.09048361055305	3.04327960278828	0
MFSD3	46.2048725892051	26.5836788188955	18.678730360815	13.8255023051145	28.657129592905	17.4995038687216	23.5674525294312	19.1321248619768	23.1356527519123	39.3916063615706	22.2454088723222	20.632662262449
MFSD4A	14.0760157591142	13.717672716273	12.3675849995284	5.52848698056899	17.5310503246935	7.83696675096026	24.391445347098	11.6355382282069	16.632272084846	8.18547712654149	13.8413204753024	9.90623142011544
MFSD4B	40.1865233029243	31.0174916864948	40.9914332393759	41.6785981519257	68.5651014733086	37.9475457726694	92.1262365023365	75.8319159251426	33.0628345368367	47.7926007086039	31.9829042434187	49.9387491567292
MFSD5	156.608598256981	136.967388390475	109.731077806377	155.114383752408	106.125931487085	110.603794257987	149.658798507791	150.331582182504	91.9841167704816	168.652141067185	77.461001685677	157.558176411098
MFSD6	189.431793142849	197.153196246286	263.183265070886	230.062050098666	185.221890446295	205.259929964188	382.969504911174	259.015877418596	245.120772601718	394.761463021432	206.632118696615	353.467320006242
MFSD6L	0.400022242531584	0	0	0.490491668960624	0.543307314684306	0	1.1174036971729	0.607117494685483	0	1.00928737095152	0	0
MFSD8	166.926557522357	178.426184480196	132.517587031478	116.371009642531	192.016864003535	159.318869871899	348.609101583432	238.412987425511	136.151095105871	231.884379638883	192.537831939728	166.449971997729
MFSD9	44.1139475390566	54.3713691882662	50.0895624975652	52.6345554464867	19.0364239139799	29.4241193197043	43.6636094622534	36.4536129549702	33.0509538684388	36.8462498155476	38.9062263697576	44.2518674393996
MGA	97.1366976919178	124.920869787431	162.978465348315	151.087448473748	171.065168891755	119.831495692658	316.96047395557	198.77579667902	139.289218027366	208.557747104849	187.568264581484	227.043105979591
MGAM	0.409701136679362	0	0	0	0	0	0	0	0.308205663585286	0.495485356631867	0.153664038716591	0.261127562103103
MGAM2	0	0	0	0	0	0	0	0	0	0	0	0
MGARP	1.83759612732062	1.89095382460096	1.89646806959915	0	0	0	0	0	0	0	0	0
MGAT1	410.353623196844	253.929566971232	284.361076205169	237.788195523893	203.129316367988	184.482733960889	264.092494952677	210.373444351448	315.727042735866	359.761953979264	286.440620090131	282.412380377673
MGAT2	45.6322692114225	73.4312548001238	47.7592980499435	67.7975194097103	53.6952729684065	62.3567394873257	104.67612035452	69.229510954616	29.3979614772139	97.7187494240936	48.046467491689	68.0745720869704
MGAT3	2.87149560018631	0.169011252009595	0.351524077256795	0	0	4.02358932400166	0.230658111855166	0.749745523598427	3.10587405762938	0.409528840015031	0	3.55451149829042
MGAT4A	2206.58436371772	1646.50983143685	1895.57916260309	937.260583313009	2117.36639789368	1351.85731479307	2590.54458792776	1272.34359118281	2100.19854736574	2376.3014648416	1881.29938422163	1160.23354426021
MGAT4B	290.042646005363	242.430049674712	142.67882087468	212.144644868372	256.481804443555	215.13964542563	323.691893353567	274.43965580226	187.717851006326	405.581758412732	195.778265017912	330.086887192595
MGAT4C	3.96895314462241	1.58441231150082	3.47899214052458	3.71165111172721	3.50167635026674	2.06187492585963	7.49361800671488	6.27532305709295	6.80747343207163	5.55744524934355	2.24624575387924	6.41750334334221
MGAT4D	0	0	0	0	0	0	0	0	0	0	0	0
MGAT5	149.694267286845	196.949867878049	133.218871019327	136.602765269284	124.493623900371	202.870102630013	243.304980838522	251.348849758478	132.252310287011	405.201681176985	156.002668868265	258.24614880668
MGAT5B	3.64709765122829	2.42017480707789	0	0.369217074407337	2.16436790733295	2.63087142990859	0.873851001129993	0.947246167910328	2.21433785795166	3.43198819772426	0.497870259235835	0
MGLL	5.38651107631384	10.804459340744	7.46155955313984	11.5239485663025	10.7847455075306	9.89364835471826	20.3081297154522	17.565414639334	5.32649343341221	13.6783660406243	12.0484439240949	11.8680462129617
MGME1	41.9694272257138	46.8567933884793	34.527870535457	48.6205574480862	30.7852363694431	28.5101870675871	60.4596982707765	74.4235394775745	29.7070177630055	85.302322033448	44.058559720586	72.433800963831
MGMT	131.511896801786	101.253993133397	81.4138949907861	87.1000904510896	92.3085516064765	80.2450198183619	148.986704417094	107.470937712223	62.1368304709068	122.480195595305	86.8610247504394	100.484472924962
MGP	49.0030408873278	43.0907025919568	81.9639377471124	35.965043542686	41.9349888409702	45.5435440588002	74.6164810435044	59.5949574663678	87.185869074681	100.419626253592	133.06657907395	70.9603901338401
MGRN1	203.244349403261	96.4602977805582	100.790791535469	125.336288432746	162.933350566945	116.135489025884	238.181024991538	194.657611768137	132.867786864505	187.133147930997	120.681429222222	172.953372335914
MGST1	1.46981105489724	4.47988899568042	0	0	0	0	0	0	1.61376119031382	0	0	0
MGST2	16.9433816977974	36.1237498646262	12.1280355762605	58.9368307547887	4.23563151885526	22.2896460224802	30.0763681300131	45.1580973272614	0	31.9870909025589	38.4828787753948	48.2599984554366
MGST3	237.773455835271	256.160092260597	237.600851257066	304.559939157956	225.261735034903	386.545325424699	457.368734533715	393.342382480407	201.037005682598	339.949629182936	186.578982080865	327.245073038798
MIA	0	0	0	0	0	13.9516077230496	0	0	0	0	12.8547969380066	0
MIA-RAB4B	7.74227648072993	0	5.89007539310611	0	0	3.93107592106154	14.5802162312839	8.01905086570697	4.87398111465193	5.11034749489121	1.52036250355935	11.7206309905986
MIA2	173.439356342475	212.651922931474	241.345988465489	157.560811868752	166.842640495228	159.607326141253	241.678372375345	220.568538756458	159.97757460676	217.286543737235	204.155203172155	231.126056697268
MIA3	222.292013025131	215.467268167528	308.92006254086	217.206016621165	268.298210463218	236.372979816757	435.127822200803	324.385488535069	235.035038576537	328.580255739453	288.37314105902	251.909064867526
MIB1	44.3274768491488	82.1751272983243	64.4609523485684	112.74225969625	53.358867905115	90.7241690211543	120.240776373115	186.762088545915	44.4673507966793	109.218144782257	70.7876109812672	129.844132051403
MIB2	254.658131813764	113.489015895856	144.09774345204	43.0544911425697	122.562613499931	121.540350767114	194.718476499837	85.8821930691286	130.603682933736	219.829646939039	103.465845510798	92.9326896468834
MICA	154.323166150039	83.4260767226473	111.905174670279	72.4447823873497	182.045241939735	144.518574156922	323.733807317648	182.15262931322	129.221066643614	123.450121918406	102.548112125692	109.521232773807
MICAL1	454.426222500102	302.765397691475	251.217499541652	285.494275857386	425.700695314383	462.375349181959	652.144527591576	589.703181378296	407.048076127792	654.348206118897	349.364838175419	587.801020645862
MICAL2	9.36359449202039	31.5425675627523	10.9897930248577	49.1411092682375	26.6495698244722	24.0271652097003	39.1951895892045	82.0798957390591	28.7921876013705	81.8045651749182	11.773794234467	79.3022984192082
MICAL3	76.6669077003188	56.3332261455677	71.0304316247205	90.307650860131	33.3747859991458	81.896655911927	115.061145335748	125.733166319807	30.3979660294406	60.3539405342081	33.4549440152923	79.842198712034
MICALL1	110.962610826253	63.245965246818	59.6965040509014	49.5937651827826	84.748092955884	71.8257287173118	139.174411695048	81.9103942212284	77.4413280291959	106.192351529299	70.6117832705213	83.0473306382888
MICALL2	8.19004793439055	3.24298929980641	2.20528599909503	1.45270602420392	5.93179034733899	6.53024119516188	10.2717574830567	4.8860204050891	7.8733217515643	6.56607374771637	3.80645994988404	3.88789441226947
MICB	85.8142756970778	85.1856961291383	69.3535634710694	79.1533743237437	141.563737980168	155.027034536883	242.4130616624	204.557851174524	137.733616961971	246.208664823308	141.140971353854	208.600651362338
MICOS10	603.678835394387	540.730742549078	429.384008571483	481.954966530712	437.087892505273	472.723312379365	613.833746280168	403.484687142676	430.16894113981	660.453635691943	456.000252280526	404.931586882401
MICOS10-NBL1	91.3581268766579	41.9491076146066	34.5092746654525	18.1033662261434	88.5642098957095	60.8102807714696	161.194776740773	45.5416561112042	61.4600156195919	67.9028545075671	32.695432067578	49.7463967575355
MICOS13	616.537297890479	474.21902264277	366.52619552443	421.37166833689	541.05558690373	382.342633715661	626.497055201816	491.281102226494	371.975006325033	513.075317397701	362.547788254757	575.243426014515
MICU1	125.243999813991	91.7894284699053	118.881754821333	142.98005860487	137.710870474441	124.991893140589	184.536140725862	174.590436622402	110.231589560144	127.922087771797	140.558503104424	135.858360866259
MICU2	186.922443046096	232.387493581619	319.858938830962	250.883676221129	214.216275173992	213.429134874712	404.48607513864	297.13845634873	238.70376280483	323.641478664054	372.870756079791	325.328169255948
MICU3	14.2640315042328	7.38491033233895	16.6457335439574	15.8528998549026	35.7432741056866	21.7597422925685	53.6515153909453	24.7058034589134	38.7804178877166	40.2444378499847	53.6570442137267	16.3274678984894
MID1	0.350814744684278	9.47196040564111	16.0992524071248	7.01246912795728	11.3962646202338	7.40060164291492	0.97313404699911	8.23318790141022	7.0738303526061	4.34551502808793	7.20206938742082	9.0082554439768
MID1IP1	60.3698438381334	56.8110696272724	28.1078239426106	13.869252481132	55.581959438663	48.7354791512303	84.4643454850657	37.5889203655772	55.0478945635162	76.885079888624	25.907023247741	23.9113317154621
MID2	52.239998625342	39.8594068549588	61.2032355275543	30.145947527546	82.9074734917166	52.5899409661419	126.306010603921	26.6024495736942	59.0256750776009	75.1477383182121	66.3137475851313	30.7932876459654
MIDEAS	119.376460603725	83.6842513910714	75.0386737647764	90.647072484734	163.095808676024	148.737333231426	265.985267592519	178.583126239887	130.212284548875	199.920006662838	97.9891806937593	127.973648232663
